id,barcode,name,description,price,brand,amount,image_url,source,ingredients,conservation,preparation,nutrients,discount_id,category_id
357,8001120866356, SojaYo pesca e maracuja 2 x 125 g,"SojaYo gustoso e cremoso, è prodotto con soia 100% italiana ogm free e naturalmente senza lattosio. Valida alternativa allo yogurt, è ideale per una pausa durante la giornata e per chi segue un'alimentazione vegetariana. SojaYo è:- Fonte di calcio: è necessario per il mantenimento di ossa normali; - Fonte di vitamina B2: contribuisce alla riduzione della stanchezza e dell'affaticamento; - Fonte di vitamina B12: contribuisce alla normale funzione del sistema immunitario; - Ricco di vitamina D: contribuisce al normale assorbimento del calcio e del fosforo; - La riduzione dell'assunzione di grassi saturi contribuisce al mantenimento di livelli normali di colesterolo nel sangue; - Naturalmente senza lattosio.Un vasetto contiene almeno un miliardo di benefici fermenti vivi. Si consiglia di consumare un vasetto al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata.Fonte di calcio, Fonte di vitamine B2, B12, D, A basso contenuto di grassi, No OGM, 250g e 2 x 125g e",1.05,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4428151-1710703-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTA3NDh8aW1hZ2UvanBlZ3xoMWMvaDI0Lzg4NTk3NjM2MzgzMDIuanBnfDVmOGY0NjdkZDNhNDZkOWFlNGRiZDE2YTQ0MzcwZTJmOGUxNzAyODVhNWI2Zjk1MTM2YWZlNWFkNDY2NzI0ZDY,"Pesca: Italia, Grecia, Soia: Italia","Estratto liquido di soia (acqua, semi di soia 6.7% sul prodotto finito), Pezzi e purea di pesca 9%, Zucchero, Maracuja 1%, Amido modificato di mais, Fosfato di calcio, Aromi naturali, Gelificante: pectina, Regolatore di acidità: sodio citrato, Vitamine: B2, B12 e D2, Fermenti vivi, Bifidobacterium Lactis, SENZA GLUTINE",Modalità di conservazione: Conserva in frigorifero tra 0° e +4°C.,,"Energia: 317 kJ, Grassi: 75 kcal, di cui acidi grassi saturi: 94 kcal, Carboidrati: 1,6 g, di cui zuccheri: 2 g, Fibre: 0,2 g, Proteine: 0,3 g, Sale: 12 g, Vitamina D: 15 g, Riboflavina: 11 g, Vitamina B12: 14 g, Calcio: 0 g", ,6
358,8001120600790, Probiotico bianco magro 0% 6 x 100 g,"In una bottiglietta di probiotico Bene.sì Coop ci sono almeno 10 miliardi di fermenti probiotici Lactobacillus paracasei. Contiene le vitamine B6 e D che aiutano il normale funzionamento del sistema immunitario. Inoltre la vitamina B6 contribuisce alla riduzione della stanchezza e dell'affaticamento. Si consiglia di consumare 1 bottiglietta al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata. Contiene solo aromi naturali. Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano. , - Solo aromi naturali, 10 Miliardi di fermenti lattici vivi L. Paracasei, 0% Grassi, Addizionato di vitamine B6 e D che aiutano il normale funzionamento del sistema immunitario, 600g - 6 x 100g e Confezione unitaria da 6 bottigliette da non vendersi separatamente",4.05,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4489249-1778171-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTYwMTN8aW1hZ2UvanBlZ3xoNDYvaGVkLzg4NjcwNTA5NDY1OTAuanBnfDkyODVhMDYzMGUzYjJiOWVmMDM3YjUwN2QzZTk3MzkxOGQwNGIzMzdhNzQwZmU3NzgwODUxNzgxOTFkM2QxMjU,Latte: Italia,"Latte scremato fermentato con Streptococcus thermophilus, Lactobacillus bulgaricus, Lactobacillus paracasei, Preparazione dolciaria (oligofruttosio, amido di tapioca, aroma naturale, edulcorante: sucralosio; regolatore di acidità: acido lattico, vitamina B6, vitamina D), SENZA GLUTINE, ORIGINE DEL LATTE: ITALIA","Modalità di conservazione:, Conserva in frigorifero tra 0° e +4°C.",,"Energia: 129 kJ, Grassi: 0 g, di cui acidi grassi saturi: 0 g, Carboidrati: 3,4 g, di cui zuccheri: 3,2 g, Fibre: 0 g, Proteine: 3,2 g, Sale: 0,12 g, Vitamina D: 0,75 µg, Vitamina B6: 0,21 mg", ,6
359,8001120866318, SojaYo caffè 2 x 125 g,"SojaYo gustoso e cremoso, è prodotto con soia 100% italiana ogm free e naturalmente senza lattosio. Valida alternativa allo yogurt, è ideale per una pausa durante la giornata e per chi segue un'alimentazione vegetariana. SojaYo è:- Fonte di Calcio: è necessario per il mantenimento di ossa normali; - Fonte di Vitamina B2: contribuisce alla riduzione della stanchezza e dell'affaticamento; - Fonte di Vitamina B12: contribuisce alla normale funzione del sistema immunitario; - Ricco di Vitamina D: contribuisce al normale assorbimento del calcio e del fosforo; - La Riduzione dell'Assunzione di Grassi Saturi contribuisce al mantenimento di livelli normali di colesterolo nel sangue; - Naturalmente Senza Lattosio.Un vasetto contiene almeno un miliardo di benefici fermenti vivi. Si consiglia di consumare un vasetto al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata.Fonte di calcio, Fonte di vitamine B2, B12, D, A basso contenuto di grassi, No OGM, 250g e 2x125g e",3.65,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4428146-1710699-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTE4NjV8aW1hZ2UvanBlZ3xoM2UvaDI1Lzg4NTk3NTIzMDA1NzQuanBnfDZiMGY1N2VmMTFmMDU4N2E1ZGU2Njk2ZTNmMjNjZTA2ZTY2YWNiN2U0MjE2NTZjNDQzMTQ1MzY1ZTFlMWFhMjM,Soia: Italia,"Estratto liquido di soia (acqua, semi di soia 6,7% sul prodotto finito), Zucchero, Amido modificato di tapioca, Estratto di caffè 0,4%, Fosfato di calcio, Zucchero caramellizzato, Aromi naturali, Correttore di acidità: acido tartarico, Vitamine B2, B12 e D2, Fermenti vivi, Bifidobacterium Lactis, SENZA GLUTINE",Modalità di conservazione: Conserva in frigorifero tra 0° e +4°C.,,"Energia: 350 kJ, Grassi: 83 kcal, di cui acidi grassi saturi: 104 kcal, Carboidrati: 1,6 g, di cui zuccheri: 2 g, Fibre: 0,2 g, Proteine: 0,3 g, Sale: 14 g, Vitamina D: 18 g, Riboflavina: 13 g, Vitamina B12: 16 g, Calcio: 0 g", ,6
360,8001120866349, SojaYo mirtillo 2 x 125 g,"SojaYo gustoso e cremoso, è prodotto con soia 100% italiana ogm free e naturalmente senza lattosio. Valida alternativa allo yogurt, è ideale per una pausa durante la giornata e per chi segue un'alimentazione vegetariana. SojaYo è:- Fonte di calcio: è necessario per il mantenimento di ossa normali; - Fonte di vitamina B2: contribuisce alla riduzione della stanchezza e dell'affaticamento; - Fonte di vitamina B12: contribuisce alla normale funzione del sistema immunitario; - Ricco di vitamina D: contribuisce al normale assorbimento del calcio e del fosforo; - La riduzione dell'assunzione di grassi saturi contribuisce al mantenimento di livelli normali di colesterolo nel sangue; - Naturalmente senza lattosio.Un vasetto contiene almeno un miliardo di benefici fermenti vivi. Si consiglia di consumare un vasetto al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata.Fonte di calcio, Fonte di vitamine B2, B12, D, A basso contenuto di grassi, No OGM, 250g e 2x125g e",3.05,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4428150-1710702-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTE1ODl8aW1hZ2UvanBlZ3xoYTAvaDMwLzg4NTk3NjMxMTQwMTQuanBnfGVhNjI4NGQ3NWRmNTA5OWEyOTA3NWU3NDgxY2Y0NzE1MzJhODVlOThlZTljMWY2MDE2MWM5N2QwYTdiOGVkZGU,"Mirtillo: Canada, Soia: Italia","Estratto liquido di soia (acqua, semi di soia 6,7% sul prodotto finito), Zucchero, Mirtilli 6,4%, Purea di mirtillo 3,6%, Amido modificato di tapioca, Fosfato di calcio, Gelificante: pectina, Aromi naturali, Succo concentrato di carota nera, Acidificante: acido citrico, Vitamine: B2, B12, D2, Fermenti vivi, Bifidobacterium lactis, SENZA GLUTINE",Modalità di conservazione: Conserva in frigorifero tra 0° e +4°C.,,"Energia: 320 kJ, Grassi: 76 kcal, di cui acidi grassi saturi: 95 kcal, Carboidrati: 1,6 g, di cui zuccheri: 2 g, Fibre: 0,2 g, Proteine: 0,3 g, Sale: 12 g, Vitamina D: 15 g, Riboflavina: 11 g, Vitamina B12: 14 g, Calcio: 0 g", ,6
361,8001120854346, Probiotico con kiwi e cereali 2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacterium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB-12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",4.0,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444679-1720769-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8OTg5MHxpbWFnZS9qcGVnfGgxNy9oMmUvODg2MTA4Njk3Mzk4Mi5qcGd8MTdlYTc4OGMwMWFhMmMzMDk5YzdiM2Y2ZDBkYWI1YjcxOTRiNzNiNWZlMDc0Mjk0ZThhYTUwZjk3M2I3MjNiYg,Latte: Italia,"Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione a base di kiwi e cereali 18% (kiwi 6%*, zucchero, oligofruttosio, crusca di frumento 0,6%*, crusca di segale 0,38%*, amido modificato di mais, correttori di acidità: acido citrico, citrato trisodico; aromi naturali), Zucchero, * sul totale del prodotto finito, Può contenere tracce di frutta a guscio, Senza conservanti e senza coloranti artificiali","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 422 kJ, Grassi: 100 kcal, di cui acidi grassi saturi: 126 kcal, Carboidrati: 2,8 g, di cui zuccheri: 3,5 g, Fibre: 1,8 g, Proteine: 2,3 g, Sale: 15 g", ,6
362,8001120866325, SojaYo cocco 2 x 125 g,"SojaYo gustoso e cremoso, è prodotto con soia 100% italiana ogm free e naturalmente senza lattosio. Valida alternativa allo yogurt, è ideale per una pausa durante la giornata e per chi segue un'alimentazione vegetariana. SojaYo è:- Fonte di Calcio: è necessario per il mantenimento di ossa normali; - Fonte di Vitamina B2: contribuisce alla riduzione della stanchezza e dell'affaticamento; - Fonte di Vitamina B12: contribuisce alla normale funzione del sistema immunitario; - Ricco di Vitamina D: contribuisce al normale assorbimento del calcio e del fosforo; - La Riduzione dell'Assunzione di Grassi Saturi contribuisce al mantenimento di livelli normali di colesterolo nel sangue; - Naturalmente Senza Lattosio.Un vasetto contiene almeno un miliardo di benefici fermenti vivi. Si consiglia di consumare un vasetto al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata.Fonte di calcio, Fonte di vitamine B2, B12, D, A basso contenuto di grassi, No OGM, 250g e 2x125g e",3.2,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4428147-1710700-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTEyNjJ8aW1hZ2UvanBlZ3xoZDQvaGFmLzg4NTk3NjQxNjI1OTAuanBnfDlhOWE0MDEyZDE2MTA2YzdhZjVlN2NkYmNmZDgwNzg3NjU2YTE2M2IzOGFhZTUxMWEwNzM0NDNjZWYwNjM0Yzk,"Cocco: Filippine, Indonesia, Sri lanka, Thailandia, Soia: Italia","Estratto liquido di soia (acqua, semi di soia 6,7% sul prodotto finito), Zucchero, Cocco 8%, Amido modificato di mais, Fosfato di calcio, Aromi naturali, Gelificante: pectina, Vitamine: B2, B12 e D2, Fermenti vivi, Bifidobacterium lactis, SENZA GLUTINE",Modalità di conservazione: Conserva in frigorifero tra 0° e +4°C.,,"Energia: 325 kJ, Grassi: 77 kcal, di cui acidi grassi saturi: 97 kcal, Carboidrati: 2,2 g, di cui zuccheri: 2,8 g, Fibre: 0,7 g, Proteine: 0,9 g, Sale: 11 g, Vitamina D: 14 g, Riboflavina: 10 g, Vitamina B12: 13 g, Calcio: 0 g", ,6
363,8001120854353, Probiotico con mirtilli 2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacetrium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",2.95,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444683-1717301-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8OTQ5NXxpbWFnZS9qcGVnfGg2NS9oN2YvODg2MDcyOTkzMzg1NC5qcGd8MGNkZDU4YmMxZjRjOWQyZjdjMTJmNzk3NjVjOTExZDJjODBmOTA1MzU3YjE1YWY2OTQwOWJiNzk1NzNiZmM1OQ,"Latte: Italia, Mirtillo: Lituania, Polonia, Russia, Ucraina","Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di frutta 10% (mirtilli neri 8%*, zucchero, amido modificato di mais, aromi naturali, correttore di acidità: acido citrico), Zucchero, *sul totale del prodotto finito, Senza conservanti e senza coloranti artificiali, SENZA GLUTINE","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 417 kJ, Grassi: 99 kcal, di cui acidi grassi saturi: 124 kcal, Carboidrati: 3,2 g, di cui zuccheri: 4 g, Fibre: 2,3 g, Proteine: 2,9 g, Sale: 14 g", ,6
364,8001120854339, Probiotico con avena e noci 2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacterium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB-12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",2.9,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444677-1720767-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTAyNTF8aW1hZ2UvanBlZ3xoNjkvaGNlLzg4NjEwODY0NDk2OTQuanBnfDVkMjI1NmI5MDgyMGNjOWEwMGUyYzgzZjdjZGQ5ZTFjNzZlZmI3Y2YyNWFjOWEyZTk4NzBmNTY3ZTRiNGNjYzY,"Avena: Germania, Polonia, Repubblica ceca, Latte: Italia, Noce: Francia, India, Stati uniti","Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di avena e noci 18% (zucchero, oligofruttosio, fiocchi di avena 1,4%*, noci 1,1%*, amido modificato di mais, zucchero caramellato, aromi naturali, correttore di acidità: acido citrico, citrato trisodico), Zucchero, * sul totale del prodotto finito, Può contenere tracce di altra frutta a guscio, Senza conservanti e senza coloranti artificiali","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 437 kJ, Grassi: 104 kcal, di cui acidi grassi saturi: 130 kcal, Carboidrati: 3,2 g, di cui zuccheri: 4 g, Fibre: 1,9 g, Proteine: 2,4 g, Sale: 15 g", ,6
365,8001120854377, Probiotico con miele e semi 2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacterium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",2.1,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444692-1717303-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTAwODR8aW1hZ2UvanBlZ3xoMTcvaDliLzg4NjA3Mjg4ODUyNzguanBnfDllZTViZDdlNjc0NDI3YWEyOTVlMWE4ODY1MTQ5Zjg1N2E2ODk1ZjI1N2UwNzViODc1NTljZjA5MDAzN2I2ZTQ,"Latte: Italia, Miele: Argentina, Cile, Cuba, El salvador, Messico","Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di miele e semi 18% (miele 4%*, oligofruttosio, zucchero, miglio 0,7%*, semi di zucca 0,6%*, frumento 0,6%*, semi di lino 0,5%*, semi di papavero 0,4%*, amido modificato di mais, correttore di acidità: acido citrico, citrato trisodico; aromi naturali), Zucchero, *sul totale del prodotto finito, Può contenere tracce di frutta a guscio, Senza conservanti e senza coloranti artificiali","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 422 kJ, Grassi: 100 kcal, di cui acidi grassi saturi: 126 kcal, Carboidrati: 2,8 g, di cui zuccheri: 3,5 g, Fibre: 1,8 g, Proteine: 2,3 g, Sale: 15 g", ,6
366,8001120854322, Probiotico bianco naturale  2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacetrium (BB-12). Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., Con Bifidobacterium BB12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",3.6,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444674-1717300-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8OTA0OXxpbWFnZS9qcGVnfGg4NS9oYzIvODg2MDczMTk5ODIzOC5qcGd8ODUxNGEzNjY2OWVjNjdmMTQ1MDQyYTViMzkzYzkxYTRlMDkyNjFkNWMwMGRhYjlmMmJkODQyNTNkMWVkNjQzNw,Latte: Italia,"Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, SENZA GLUTINE","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 279 kJ, Grassi: 67 kcal, di cui acidi grassi saturi: 83 kcal, Carboidrati: 3,5 g, di cui zuccheri: 4,4 g, Fibre: 2,4 g, Proteine: 3 g, Sale: 4,8 g", ,6
367,8001120854391, Probiotico gusti assortiti con mirtilli/con kiwi e cereali/con avena e noci/con fico e semi 8 x 125g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacterium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB12 favorisce l'equilibrio della flora intestinale, 1000g - 8x125g e",2.55,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444694-1717305-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8MTAyMjl8aW1hZ2UvanBlZ3xoNWQvaDY0Lzg4NjA3MzA5ODI0MzAuanBnfGQzOTllNGRmZjQ5NGI3OWJkZmNkMDNlNzI3MzNmMzhmZjQxNzk1MWQwN2YxYmQ3NGFkYmFiMzdlZGMwYzc1Yzc,"Latte: Italia, Quinoa: Bolivia, Perù","Mirtilli: , Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di frutta 10% (mirtilli neri 8%*, zucchero, amido modificato di mais, aromi naturali, correttore di acidità: acido citrico), Zucchero, *sul totale del prodotto finito, Senza conservanti e senza coloranti artificiali, SENZA GLUTINE, Kiwi e cereali: , Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione a base di kiwi e cereali 18% (kiwi 6%*, zucchero, oligofruttosio, crusca di frumento 0,6%*, crusca di segale 0,38%*, amido modificato di mais, correttori di acidità: acido citrico, citrato trisodico; aromi naturali), Zucchero, *sul totale del prodotto finito, Può contenere tracce di frutta a guscio, Senza conservanti e senza coloranti artificiali, Avena e noci: , Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di avena e noci 18% (zucchero, oligofruttosio, fiocchi di avena 1,4%*, noci 1,1%*, amido modificato di mais, zucchero caramellato, aromi naturali, correttore di acidità: acido citrico, citrato trisodico), Zucchero, *sul totale del prodotto finito, Può contenere tracce di altra frutta a guscio, Senza conservanti e senza coloranti artificiali, Fichi e semi: , Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di fico e semi 18% (fico 6,6%*, zucchero, oligofruttosio, miglio 0,8%*, fiocchi di avena 0,8%, amaranto 0,5%*, semi di girasole 0,5%* frumento 0,1%*, correttore di acidità: acido citrico, citrato trisodico; aromi naturali, concentrato di carota nera, amido modificato di mais), Zucchero, *sul totale del prodotto finito, Può contenere tracce di frutta a guscio, Senza conservanti e senza coloranti artificiali","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",, , ,6
368,8001120866332, SojaYo limone 2 x 125 g,"SojaYo gustoso e cremoso, è prodotto con soia 100% italiana ogm free e naturalmente senza lattosio. Valida alternativa allo yogurt, è ideale per una pausa durante la giornata e per chi segue un'alimentazione vegetariana. SojaYo è:- Fonte di calcio: è necessario per il mantenimento di ossa normali; - Fonte di vitamina B2: contribuisce alla riduzione della stanchezza e dell'affaticamento; - Fonte di vitamina B12: contribuisce alla normale funzione del sistema immunitario; - Ricco di vitamina D: contribuisce al normale assorbimento del calcio e del fosforo; - La riduzione dell'assunzione di grassi saturi contribuisce al mantenimento di livelli normali di colesterolo nel sangue; - Naturalmente senza lattosio.Un vasetto contiene almeno un miliardo di benefici fermenti vivi. Si consiglia di consumare un vasetto al giorno, di praticare uno stile di vita sano e di seguire una dieta varia ed equilibrata.Fonte di calcio, Fonte di vitamine B2, B12, D, A basso contenuto di grassi, No OGM, 250g e 2x125g e",3.75,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4428148-1710701-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8OTgzNHxpbWFnZS9qcGVnfGg1My9oMTcvODg1OTc2NTIxMTE2Ni5qcGd8MjY5ZDUxZjc0MjFkNzAyMGZjMGM0MDBkZWNjZTA3NzQ0OTc3ZWQyNmRlMzVkNTM1NTVjNTJhNmQ3NzZlZjdjYw,"Soia: Italia, Succo di limone: Italia","Estratto liquido di soia (acqua, semi di soia 6,7% sul prodotto finito), Zucchero, Succo di limone 8,4%, Amido modificato di tapioca, Fosfato di calcio, Correttore di acidità: citrato di sodio, Aroma naturale di limone con altri aromi naturali, Vitamine: B2, B12 e D2, Fermenti vivi, Bifidobacterium lactis, SENZA GLUTINE",Modalità di conservazione: Conserva in frigorifero tra 0° e +4°C.,,"Energia: 316 kJ, Grassi: 75 kcal, di cui acidi grassi saturi: 94 kcal, Carboidrati: 1,6 g, di cui zuccheri: 2 g, Fibre: 0,2 g, Proteine: 0,3 g, Sale: 12 g, Vitamina D: 15 g, Riboflavina: 10 g, Vitamina B12: 13 g, Calcio: 0 g", ,6
369,8001120854384, Probiotico con quinoa e semi 2 x 125 g,"Un vasetto di probiotico Bene.sì Coop contiene almeno un miliardo di benefici fermenti Bifidobacterium (BB-12).Il consumo regolare di un vasetto al giorno, unito ad una dieta varia ed equilibrata e ad uno stile di vita sano, favorisce l'equilibrio della flora intestinale.Il probiotico Bene.sì Coop è prodotto con latte di montagna dell'Alto Adige, raccolto ogni giorno da mucche allevate secondo la tradizione alpina.Bene.sì, La linea Bene.sì Coop è dedicata a chi vuole trattarsi bene ogni giorno attraverso un'alimentazione adeguata alle proprie specifiche esigenze, perché comprende prodotti che contribuiscono al benessere quotidiano., - Solo aromi naturali, Con Bifidobacterium BB12 favorisce l'equilibrio della flora intestinale, 250g - 2x125g e",3.5,BENE SI', ,http://www.catalogoprodotti.coop.it/medias/4444693-1717304-P.jpg-300Wx300H?context=bWFzdGVyfHJvb3R8OTY3M3xpbWFnZS9qcGVnfGhlYy9oMjAvODg2MDcyOTQwOTU2Ni5qcGd8YjNjNzk1NDAzY2U4OGRkOGI0OWNiYTczZmEyZDZkMDE3NGNlZDFhMWU3MjBiZjA2NzA5NTlhYTU1NmU1NmQ5Ng,"Latte: Italia, Quinoa: Bolivia, Perù","Latte fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus e Bifidobacterium BB-12, Preparazione di quinoa e semi 18% (zucchero, oligofruttosio, quinoa 0,9%*, nocciole 0,4%*, orzo 0,4%*, semi di girasole 0,4%*, grano saraceno 0,3%*, semi di lino 0,3%*, amido modificato di mais, correttore di acidità: acido citrico, citrato trisodico; aromi naturali), Zucchero, *sul totale del prodotto finito, Può contenere tracce di frutta a guscio, Senza conservanti e senza coloranti artificiali","Modalità di conservazione:, Conserva in frigorifero tra 0° e + 4°C.",,"Energia: 422 kJ, Grassi: 100 kcal, di cui acidi grassi saturi: 126 kcal, Carboidrati: 2,8 g, di cui zuccheri: 3,5 g, Fibre: 1,8 g, Proteine: 2,3 g, Sale: 15 g", ,6
